,psnr,msssim,bpp
0,42.46918487548828,32.28164291381836,0.2210824742268041
1,43.86981201171875,35.80971145629883,0.09077777777777778
2,44.11659622192383,27.993162155151367,0.10354967443814324
3,34.13108825683594,19.189302444458008,0.6631822222222222
4,34.94304275512695,19.30942153930664,0.5990804597701149
5,43.083465576171875,31.300739288330078,0.201789029535865
6,48.16984558105469,39.322425842285156,0.03846666666666666
7,39.27371597290039,30.054235458374023,0.44034883720930235
8,36.71664810180664,18.807069778442383,0.30691156272551623
9,31.021770477294922,12.940677642822266,0.6696888888888889
10,43.456687927246094,23.970600128173828,0.08995555555555557
11,37.825618743896484,27.066932678222656,0.446261319534282
12,41.69364547729492,28.36423110961914,0.15585518102372034
13,43.03900146484375,34.98400115966797,0.09976689976689977
14,42.16600036621094,32.13233947753906,0.16526112185686653
15,39.32521438598633,17.067893981933594,0.07488789237668161
16,42.82265090942383,27.515104293823242,0.09373333333333334
17,43.2682991027832,32.28164291381836,0.07162962962962963
18,43.58399963378906,42.5764045715332,0.33109126984126985
19,46.97877883911133,45.842384338378906,0.07197243755383291
20,37.20525360107422,20.801362991333008,0.47427739091300625
21,47.086326599121094,36.348819732666016,0.029033530571992112
22,43.61994934082031,28.425046920776367,0.10864686468646864
23,34.96482467651367,19.816024780273438,0.6791321499013806
24,35.800899505615234,16.343563079833984,0.32609196537309504
25,43.48693084716797,20.854801177978516,0.07084444444444445
26,40.391624450683594,26.17565155029297,0.24217145998027712
27,37.234004974365234,28.688661575317383,0.767156605424322
28,39.98987579345703,29.321094512939453,0.2594745484400657
29,41.166473388671875,21.76853370666504,0.185696
30,40.15345001220703,24.695159912109375,0.3651173424357461
31,41.31888961791992,19.9685115814209,0.10726190476190477
32,48.38548278808594,39.521820068359375,0.03826666666666667
33,46.65561294555664,32.969390869140625,0.04767932489451477
34,42.10357666015625,25.10666847229004,0.16534313725490196
35,41.38117218017578,32.318572998046875,0.2793081761006289
36,47.168827056884766,33.74380111694336,0.045637371338083925
37,44.098846435546875,35.8773078918457,0.04796844181459566
38,45.68793869018555,40.58290100097656,0.10837037037037038
39,41.65552520751953,29.111268997192383,0.2979527559055118
40,40.74131393432617,36.937522888183594,0.3887654320987654
41,42.61882781982422,23.636398315429688,0.16798467432950193
42,39.58931350708008,26.140705108642578,0.3278549848942598
43,48.36004638671875,47.8538703918457,0.04609970674486803
44,47.90833282470703,32.19839859008789,0.034867860187553286
45,41.573429107666016,29.815826416015625,0.14353333333333335
46,42.880340576171875,34.86256408691406,0.17692028985507247
47,46.355674743652344,34.34575653076172,0.036247906197654944
48,40.78055953979492,26.544572830200195,0.14856015779092704
49,44.29450988769531,31.455747604370117,0.1319077013521458
50,42.28611373901367,28.14600944519043,0.2015111111111111
51,40.67325210571289,25.119102478027344,0.18220088035214085
52,42.48073959350586,30.7466983795166,0.2132150401351922
53,37.29859924316406,28.10064125061035,0.6234854771784233
54,39.07395935058594,31.242115020751953,0.617869822485207
55,42.20965576171875,33.74870681762695,0.15971563981042655
56,45.03536605834961,25.916860580444336,0.050333333333333334
57,42.15114974975586,37.399932861328125,0.29444146559428064
58,39.238067626953125,25.436325073242188,0.2933961523360817
59,43.83765411376953,36.39033508300781,0.07622222222222222
60,37.53658676147461,24.39703369140625,0.5017666666666667
61,44.033565521240234,22.216690063476562,0.05964444444444445
62,42.0203971862793,27.298280715942383,0.13782092772384036
63,39.97981262207031,26.88856315612793,0.30483333333333335
64,32.165470123291016,20.949108123779297,1.5954140127388536
65,45.20737075805664,36.95674514770508,0.08935555555555556
66,36.95378875732422,23.715513229370117,0.5363289280469897
67,43.31311798095703,36.04375457763672,0.15066666666666667
68,45.571956634521484,28.110347747802734,0.04515555555555555
69,43.56526184082031,33.7297248840332,0.11128888888888888
70,37.618927001953125,24.18927001953125,0.24990374401009413
71,43.69319152832031,32.77629470825195,0.165
72,36.62300491333008,16.83603858947754,0.3417309340188518
73,35.84747314453125,26.36056137084961,0.7957098353360036
74,47.476097106933594,45.610191345214844,0.07820528888331872
75,44.67866516113281,29.832481384277344,0.09478632478632479
76,42.13758850097656,38.56991195678711,0.3682371794871795
77,44.03559875488281,28.104820251464844,0.11286970423661072
78,34.42687225341797,24.646595001220703,1.1272884283246978
79,40.410579681396484,17.20068359375,0.026206896551724135
80,41.68007278442383,30.24772834777832,0.19416296296296298
81,37.54802703857422,24.21037483215332,0.49677037037037036
82,41.82882308959961,20.42168426513672,0.05822222222222222
83,38.95289993286133,26.692869186401367,0.4021978021978022
84,42.095611572265625,20.08060646057129,0.06556733411857087
85,45.373897552490234,36.4050178527832,0.10894203835380306
86,41.81428527832031,33.12019729614258,0.25896329928111994
87,43.25126266479492,39.57783126831055,0.15686067019400352
88,44.45775604248047,24.02604103088379,0.07404444444444445
89,43.48699951171875,34.28215026855469,0.07568480300187617
90,40.68461608886719,21.36240005493164,0.3131321829563144
91,36.60221862792969,19.804847717285156,0.6750321199143469
92,39.58818054199219,23.904708862304688,0.21822759315206444
93,41.5792236328125,30.824243545532227,0.17664444444444444
94,38.301204681396484,27.221834182739258,0.5295881731784583
95,34.087398529052734,19.262226104736328,0.9070937604270938
96,41.53129196166992,21.792522430419922,0.08225165562913907
97,37.73990249633789,24.263385772705078,0.49794007490636705
98,40.09324645996094,27.464275360107422,0.2818803418803419
99,38.81559371948242,23.6833553314209,0.40387500000000004
