,psnr,msssim,bpp
0,25.725622177124023,10.5833740234375,0.15472412109375
1,29.755062103271484,9.331851959228516,0.0400390625
2,30.928035736083984,12.119771003723145,0.048970540364583336
3,29.379356384277344,9.922886848449707,0.059590657552083336
4,25.92024040222168,11.514243125915527,0.23726399739583334
5,27.13470458984375,9.889397621154785,0.12479654947916667
6,30.17228126525879,14.024209976196289,0.10831705729166667
7,26.117630004882812,12.881659507751465,0.23465983072916666
8,30.71997833251953,13.312089920043945,0.06783040364583333
9,30.379859924316406,11.879249572753906,0.0714111328125
10,27.97492790222168,10.027334213256836,0.10150146484375
11,30.706771850585938,10.425267219543457,0.047607421875
12,24.19927406311035,9.465859413146973,0.28082275390625
13,26.70922088623047,9.867810249328613,0.15244547526041666
14,29.869647979736328,11.391949653625488,0.057657877604166664
15,29.10889434814453,10.045597076416016,0.0648193359375
16,29.622798919677734,11.46750259399414,0.08536783854166667
17,26.34779930114746,9.886625289916992,0.16288248697916666
18,28.7021541595459,10.31365966796875,0.0810546875
19,30.459423065185547,12.746058464050293,0.06309000651041667
20,27.61897087097168,12.0865478515625,0.13010660807291666
21,27.702295303344727,8.950909614562988,0.08477783203125
22,31.551982879638672,12.250727653503418,0.061808268229166664
23,26.551408767700195,10.771990776062012,0.17567952473958334
