,bpp,psnr
/home/tsubota/data/compression/Kodak/images/kodim01.png,1.4796651204427083,36.71143341064453
/home/tsubota/data/compression/Kodak/images/kodim02.png,0.6301371256510417,37.784889221191406
/home/tsubota/data/compression/Kodak/images/kodim03.png,0.406097412109375,40.34191131591797
/home/tsubota/data/compression/Kodak/images/kodim04.png,0.6359151204427083,38.112998962402344
/home/tsubota/data/compression/Kodak/images/kodim05.png,1.3512471516927085,37.035682678222656
/home/tsubota/data/compression/Kodak/images/kodim06.png,1.0522562662760417,37.54795837402344
/home/tsubota/data/compression/Kodak/images/kodim07.png,0.528167724609375,39.955718994140625
/home/tsubota/data/compression/Kodak/images/kodim08.png,1.4536234537760417,36.27757263183594
/home/tsubota/data/compression/Kodak/images/kodim09.png,0.4315694173177083,39.19552230834961
/home/tsubota/data/compression/Kodak/images/kodim10.png,0.46387736002604163,39.085689544677734
/home/tsubota/data/compression/Kodak/images/kodim11.png,0.9135843912760416,37.555389404296875
/home/tsubota/data/compression/Kodak/images/kodim12.png,0.4918721516927083,38.9234619140625
/home/tsubota/data/compression/Kodak/images/kodim13.png,2.065358479817708,35.658668518066406
/home/tsubota/data/compression/Kodak/images/kodim14.png,1.185150146484375,36.85930633544922
/home/tsubota/data/compression/Kodak/images/kodim15.png,0.5839131673177084,38.50082778930664
/home/tsubota/data/compression/Kodak/images/kodim16.png,0.698333740234375,38.5155143737793
/home/tsubota/data/compression/Kodak/images/kodim17.png,0.5852152506510417,38.56574249267578
/home/tsubota/data/compression/Kodak/images/kodim18.png,1.1950785319010417,36.27297592163086
/home/tsubota/data/compression/Kodak/images/kodim19.png,0.8116963704427084,37.68098449707031
/home/tsubota/data/compression/Kodak/images/kodim20.png,0.528656005859375,39.164306640625
/home/tsubota/data/compression/Kodak/images/kodim21.png,0.9292093912760416,37.72801208496094
/home/tsubota/data/compression/Kodak/images/kodim22.png,0.9493916829427083,37.08940124511719
/home/tsubota/data/compression/Kodak/images/kodim23.png,0.345306396484375,40.0093879699707
/home/tsubota/data/compression/Kodak/images/kodim24.png,1.1464131673177085,37.237545013427734
