,bpp,psnr
/home/tsubota/data_hdd/BAM/images/media_comic/102402067.png,0.1783717948717949,35.15521240234375
/home/tsubota/data_hdd/BAM/images/media_comic/102458737.png,0.20596666666666666,35.529998779296875
/home/tsubota/data_hdd/BAM/images/media_comic/106281741.png,0.1528441127694859,36.9547233581543
/home/tsubota/data_hdd/BAM/images/media_comic/110066427.png,0.2745526057030481,34.76850128173828
/home/tsubota/data_hdd/BAM/images/media_comic/111917859.png,0.19875,35.02519989013672
/home/tsubota/data_hdd/BAM/images/media_comic/111919241.png,0.3967441860465116,34.50038146972656
/home/tsubota/data_hdd/BAM/images/media_comic/114543781.png,0.49386740331491713,32.09239959716797
/home/tsubota/data_hdd/BAM/images/media_comic/115478507.png,0.46361502347417843,32.06879425048828
/home/tsubota/data_hdd/BAM/images/media_comic/118330241.png,0.19220907297830375,31.966388702392578
/home/tsubota/data_hdd/BAM/images/media_comic/118330257.png,0.639388560157791,30.33881187438965
/home/tsubota/data_hdd/BAM/images/media_comic/118709441.png,0.23801251956181532,36.117889404296875
/home/tsubota/data_hdd/BAM/images/media_comic/119515911.png,0.3946330275229358,31.906766891479492
/home/tsubota/data_hdd/BAM/images/media_comic/119526295.png,0.30095015576323986,34.51734161376953
/home/tsubota/data_hdd/BAM/images/media_comic/121743615.png,0.45483555555555555,30.786588668823242
/home/tsubota/data_hdd/BAM/images/media_comic/124352967.png,0.2697680412371134,36.28324890136719
/home/tsubota/data_hdd/BAM/images/media_comic/124789901.png,0.20825284648606204,35.20451354980469
/home/tsubota/data_hdd/BAM/images/media_comic/124816955.png,0.3022002751951442,34.57015609741211
/home/tsubota/data_hdd/BAM/images/media_comic/125318347.png,0.11010282776349616,35.78020477294922
/home/tsubota/data_hdd/BAM/images/media_comic/125349987.png,0.3437911646586345,34.399200439453125
/home/tsubota/data_hdd/BAM/images/media_comic/126042149.PNG,0.2580712788259958,34.360069274902344
/home/tsubota/data_hdd/BAM/images/media_comic/127023841.png,0.20664905328049318,34.2055549621582
/home/tsubota/data_hdd/BAM/images/media_comic/127055405.png,0.2712368972746332,35.24285125732422
/home/tsubota/data_hdd/BAM/images/media_comic/127056623.png,0.11211796246648793,39.17565155029297
/home/tsubota/data_hdd/BAM/images/media_comic/128255809.png,0.22207129393120623,35.15151596069336
/home/tsubota/data_hdd/BAM/images/media_comic/128287615.png,0.5516576576576577,31.118370056152344
/home/tsubota/data_hdd/BAM/images/media_comic/132026369.png,0.2441350210970464,34.599403381347656
/home/tsubota/data_hdd/BAM/images/media_comic/135648121.png,0.5472758920800695,30.634592056274414
/home/tsubota/data_hdd/BAM/images/media_comic/135672051.png,0.6963083604777417,30.593929290771484
/home/tsubota/data_hdd/BAM/images/media_comic/138910797.png,0.6095885299027791,28.163244247436523
/home/tsubota/data_hdd/BAM/images/media_comic/139098589.png,0.3797844827586207,33.84861755371094
/home/tsubota/data_hdd/BAM/images/media_comic/145787573.png,0.2116442953020134,37.17789077758789
/home/tsubota/data_hdd/BAM/images/media_comic/146354313.png,0.22427777777777777,34.72547149658203
/home/tsubota/data_hdd/BAM/images/media_comic/147966837.png,0.6789594356261023,31.53319549560547
/home/tsubota/data_hdd/BAM/images/media_comic/150336767.png,0.5111660777385159,29.773347854614258
/home/tsubota/data_hdd/BAM/images/media_comic/151407735.png,0.39068615509541205,31.62322235107422
/home/tsubota/data_hdd/BAM/images/media_comic/151482107.png,0.12518401682439537,40.487979888916016
/home/tsubota/data_hdd/BAM/images/media_comic/151825043.png,0.25191869633783076,33.11311721801758
/home/tsubota/data_hdd/BAM/images/media_comic/153956719.png,0.2842010208087946,33.407684326171875
/home/tsubota/data_hdd/BAM/images/media_comic/154325693.png,0.18695876288659793,35.152557373046875
/home/tsubota/data_hdd/BAM/images/media_comic/156080927.png,0.41379436516648366,31.75529670715332
/home/tsubota/data_hdd/BAM/images/media_comic/156080933.png,0.6204322344322344,30.753231048583984
/home/tsubota/data_hdd/BAM/images/media_comic/156542337.png,0.16459363957597176,37.01325607299805
/home/tsubota/data_hdd/BAM/images/media_comic/157450569.png,0.6234369602763385,33.4131965637207
/home/tsubota/data_hdd/BAM/images/media_comic/157992671.png,0.3059992147624656,32.35765838623047
/home/tsubota/data_hdd/BAM/images/media_comic/158167507.PNG,0.17052044609665426,37.371620178222656
/home/tsubota/data_hdd/BAM/images/media_comic/159646187.png,0.3032111111111111,34.89271545410156
/home/tsubota/data_hdd/BAM/images/media_comic/159853259.png,0.680620320855615,30.597759246826172
/home/tsubota/data_hdd/BAM/images/media_comic/160081539.png,0.1872378716744914,38.33753204345703
/home/tsubota/data_hdd/BAM/images/media_comic/160493651.png,0.6677686596326691,30.253070831298828
/home/tsubota/data_hdd/BAM/images/media_comic/161267117.png,0.5695865633074936,29.218626022338867
