,psnr,msssim,bpp
0,38.02360916137695,28.340145111083984,0.15005154639175258
1,40.48341369628906,31.48589324951172,0.05315555555555556
2,39.92058181762695,22.991756439208984,0.07004830917874395
3,30.744037628173828,16.980045318603516,0.35260444444444444
4,31.312923431396484,15.128459930419922,0.2206478578892372
5,38.58191680908203,27.130905151367188,0.12438818565400844
6,45.816932678222656,37.948062896728516,0.026711111111111113
7,34.59174346923828,23.368776321411133,0.2678294573643411
8,34.49100875854492,17.281070709228516,0.18589752543240917
9,29.494098663330078,11.516804695129395,0.23048888888888888
10,39.77082061767578,20.680103302001953,0.05671111111111111
11,33.33922576904297,22.699901580810547,0.28046571798188874
12,37.8705940246582,23.834104537963867,0.0845110278818144
13,40.07977294921875,29.952682495117188,0.0634965034965035
14,38.445011138916016,27.584306716918945,0.09929078014184398
15,37.9992790222168,16.474224090576172,0.04412556053811659
16,38.755889892578125,22.587894439697266,0.05668333333333333
17,40.73981857299805,28.8421630859375,0.048185185185185185
18,38.647300720214844,36.94392395019531,0.22720238095238096
19,43.623844146728516,38.98384094238281,0.049371231696813095
20,33.43449020385742,17.74056625366211,0.2804395902190692
21,44.89402389526367,35.32490158081055,0.02185404339250493
22,40.20175552368164,25.171241760253906,0.06772277227722773
23,30.387290954589844,15.5106782913208,0.3421696252465483
24,32.715065002441406,14.165000915527344,0.12810638227839768
25,40.53105163574219,19.601924896240234,0.04555555555555555
26,36.69853973388672,21.718721389770508,0.1360557414682251
27,32.76546096801758,24.327136993408203,0.42327209098862645
28,36.11944580078125,25.982563018798828,0.15297208538587848
29,36.86846923828125,16.642166137695312,0.099872
30,35.873592376708984,20.57473373413086,0.22496570644718794
31,37.732337951660156,16.64560890197754,0.05662698412698412
32,45.408138275146484,35.300270080566406,0.023566666666666666
33,43.71211624145508,27.688552856445312,0.03383966244725738
34,38.70073699951172,21.471521377563477,0.10377450980392157
35,37.20637512207031,27.35281753540039,0.18647798742138366
36,43.18157958984375,27.943384170532227,0.03338083927157561
37,43.43523406982422,31.85107421875,0.030848126232741618
38,41.47234344482422,34.63619613647461,0.07174074074074074
39,37.36177062988281,24.57645606994629,0.18351706036745408
40,36.22107696533203,32.523319244384766,0.2349382716049383
41,39.16707229614258,22.02287483215332,0.10482758620689654
42,35.72490692138672,22.349811553955078,0.18962739174219537
43,45.86869812011719,41.28505325317383,0.03526881720430108
44,44.99444580078125,26.525920867919922,0.023887468030690535
45,37.837921142578125,25.80113983154297,0.08666666666666667
46,39.05472183227539,31.333694458007812,0.11485507246376812
47,43.1912956237793,29.54576873779297,0.01896147403685092
48,37.197105407714844,23.30331802368164,0.08508875739644971
49,39.472225189208984,26.96870994567871,0.09950029394473839
50,38.209110260009766,22.7059326171875,0.1330888888888889
51,36.84149932861328,21.642637252807617,0.10759503801520609
52,38.23371505737305,25.439403533935547,0.14117448246725814
53,33.20223617553711,24.019506454467773,0.3847856154910097
54,34.10611343383789,26.01015853881836,0.3917159763313609
55,39.063838958740234,28.88760757446289,0.11292259083728277
56,42.04523468017578,21.687644958496094,0.0274
57,37.99034881591797,30.87714195251465,0.18902591599642538
58,35.13188171386719,21.08806610107422,0.165119748723989
59,41.84699630737305,32.34425354003906,0.041022222222222224
60,33.22813415527344,19.970001220703125,0.29333333333333333
61,41.80677032470703,21.341197967529297,0.0378
62,38.47762680053711,23.73871612548828,0.07884933477166486
63,36.0096321105957,23.621414184570312,0.18786666666666665
64,28.276960372924805,17.507003784179688,0.8650530785562633
65,41.02887725830078,31.380752563476562,0.05555555555555556
66,32.681396484375,18.920875549316406,0.30116495349975525
67,39.19507598876953,31.415040969848633,0.10085925925925926
68,42.186248779296875,24.58582305908203,0.025955555555555558
69,39.73863983154297,29.105365753173828,0.06571851851851852
70,35.052127838134766,21.610824584960938,0.1387570684368491
71,39.6007194519043,29.428007125854492,0.10596666666666667
72,33.99229431152344,14.954877853393555,0.18435304198800342
73,31.889066696166992,23.03725814819336,0.45319092122830446
74,43.78715133666992,39.081207275390625,0.05351547813009149
75,40.656951904296875,25.942819595336914,0.058581196581196586
76,37.24079513549805,33.076873779296875,0.24451923076923077
77,40.22075653076172,26.22095489501953,0.0739568345323741
78,30.226268768310547,20.676956176757812,0.6527115716753022
79,39.73326110839844,16.880313873291016,0.01942528735632184
80,37.67140579223633,26.018016815185547,0.12862222222222222
81,33.563385009765625,22.23198127746582,0.28971851851851854
82,39.82512664794922,18.565372467041016,0.03206666666666667
83,34.677181243896484,22.600078582763672,0.26053724053724053
84,40.41469955444336,18.879779815673828,0.0385394581861013
85,41.176841735839844,31.135581970214844,0.07699490052431229
86,37.60499572753906,28.766681671142578,0.17502837684449488
87,39.9044189453125,34.24897003173828,0.09873015873015874
88,41.01789474487305,19.644100189208984,0.043081481481481484
89,40.54258346557617,28.904067993164062,0.04868042526579112
90,36.77589797973633,18.68212127685547,0.20073526976451497
91,30.925220489501953,13.425529479980469,0.29361884368308355
92,36.01612854003906,19.96619987487793,0.11875125881168176
93,38.06359100341797,26.734527587890625,0.1118888888888889
94,33.69043731689453,22.75876808166504,0.3250967969024991
95,30.49856948852539,15.944823265075684,0.4280547213880547
96,38.11542892456055,17.694257736206055,0.04326710816777042
97,33.502685546875,19.15607261657715,0.27749063670411983
98,35.91806411743164,21.96702003479004,0.1593162393162393
99,34.24131393432617,18.91254425048828,0.2196875
