,bpp,psnr
102402067.png,0.08975641025641025,32.18197250366211
102458737.png,0.12427777777777778,32.71066665649414
106281741.png,0.0756301824212272,33.34156799316406
110066427.png,0.15655850540806293,31.308515548706055
111917859.png,0.11636006289308176,32.224021911621094
111919241.png,0.23355481727574748,30.313644409179688
114543781.png,0.26373848987108656,28.364822387695312
115478507.png,0.2476525821596244,28.321086883544922
118330241.png,0.10715976331360946,30.58128547668457
118330257.png,0.32759368836291913,26.573841094970703
118709441.png,0.13284820031298905,32.784263610839844
119515911.png,0.22007645259938838,29.096248626708984
119526295.png,0.15876947040498443,30.534934997558594
121743615.png,0.21362666666666666,27.896547317504883
124352967.png,0.159733676975945,31.94267463684082
124789901.png,0.1094385551629368,31.889631271362305
124816955.png,0.16256231541135674,31.33518409729004
125318347.png,0.07171379605826907,33.9338493347168
125349987.png,0.18173493975903615,30.724884033203125
126042149.PNG,0.1401118099231307,30.757503509521484
127023841.png,0.10054601497137824,32.00276565551758
127055405.png,0.15189098532494757,31.539348602294922
127056623.png,0.06378909740840036,35.55984115600586
128255809.png,0.12639588162628515,31.911497116088867
128287615.png,0.2888828828828829,27.553844451904297
132026369.png,0.10843881856540084,30.125125885009766
135648121.png,0.27824194952132286,26.96779441833496
135672051.png,0.3481650380021715,26.620559692382812
138910797.png,0.3286497103014828,25.250099182128906
139098589.png,0.2112787356321839,29.278249740600586
145787573.png,0.12036912751677853,33.4168586730957
146354313.png,0.1217888888888889,31.45804214477539
147966837.png,0.401710758377425,27.864835739135742
150336767.png,0.25417353749509225,26.363067626953125
151407735.png,0.19976451481932603,28.44627571105957
151482107.png,0.07715036803364879,37.07748031616211
151825043.png,0.1312248116348344,30.297956466674805
153956719.png,0.13557126030624264,29.671939849853516
154325693.png,0.10682130584192441,32.462127685546875
156080927.png,0.20251006220270765,27.922592163085938
156080933.png,0.3222930402930403,26.417505264282227
156542337.png,0.09542991755005889,33.65022277832031
157450569.png,0.3609153713298791,28.40071678161621
157992671.png,0.12307027875932469,29.16476058959961
158167507.PNG,0.10757125154894671,34.19145965576172
159646187.png,0.1648111111111111,31.686092376708984
159853259.png,0.35195008912655973,26.372297286987305
160081539.png,0.08933489827856024,34.871742248535156
160493651.png,0.36358733880422045,25.845613479614258
161267117.png,0.26970714900947457,26.182146072387695
162282507.png,0.1093484114162628,30.448667526245117
162314287.png,0.10193333333333335,32.411521911621094
163126973.png,0.18463510848126233,30.229095458984375
169576549.png,0.211840888066605,29.96190643310547
172068821.png,0.11726765335695427,34.093135833740234
173516315.png,0.15918238993710693,29.67392921447754
179667809.png,0.1406333333333333,29.343530654907227
179679531.png,0.1121713316369805,32.17631530761719
179690167.png,0.19150407441053247,30.533187866210938
180828921.png,0.2682148148148148,29.028125762939453
186022455.png,0.17574039067422811,28.683475494384766
1958468.png,0.12059351276742582,31.669824600219727
197205559.png,0.18827777777777777,29.478031158447266
199444993.png,0.13777120315581853,30.44822883605957
221438.png,0.14642604387827318,30.747053146362305
31842885.png,0.4061910424098296,26.842761993408203
45289045.png,0.14350041771094404,30.181385040283203
45375377.png,0.12694074074074074,31.11748504638672
47244987.png,0.20647594278283482,27.067611694335938
49015063.png,0.1336168384879725,32.14206314086914
56444641.png,0.26056022408963586,26.402969360351562
58404297.png,0.09964796479647964,32.35890197753906
60265677.png,0.20259708737864077,29.040164947509766
60277591.png,0.14517706906671882,32.95195770263672
63827859.png,0.2138002364066194,30.14934539794922
63886975.png,0.14827407407407409,32.104156494140625
67575531.png,0.07856392294220665,36.099239349365234
67576011.png,0.07434750186428038,36.80561828613281
69475239.png,0.2684357821089456,28.003053665161133
69613955.png,0.13353559870550163,31.674331665039062
76058407.png,0.2705025641025641,29.702484130859375
76380577.png,0.1384111111111111,32.67499542236328
77118223.png,0.4197435897435898,25.427217483520508
77473993.png,0.06685555555555556,35.21200942993164
7774919.png,0.19138039215686276,30.51172637939453
78311347.png,0.2547560975609756,28.244741439819336
80235325.png,0.27308444444444446,27.292451858520508
81833355.png,0.3946271338724169,24.647829055786133
83070155.png,0.12551756885090218,31.632469177246094
83099009.png,0.13770299145299145,31.27770233154297
83726923.png,0.06487484412871325,37.53462219238281
83738625.png,0.19443434343434343,29.32133674621582
83738629.png,0.2975288526816021,28.506614685058594
83779715.png,0.055604395604395604,36.167694091796875
87142577.png,0.17714166666666664,30.26593780517578
89843707.png,0.11236935565702688,33.746055603027344
92631637.png,0.11197563098346389,34.100624084472656
96014701.png,0.07695501730103807,35.496307373046875
99840293.png,0.1794259818731118,31.39518928527832
99847321.png,0.1438888888888889,33.28883743286133
