,psnr,msssim,bpp
0,34.957122802734375,29.897220611572266,0.12030741126867117
1,42.584938049316406,34.67551803588867,0.030533333333333332
2,35.85688400268555,32.83258056640625,0.14479999999999998
3,32.6013069152832,27.61528968811035,0.36902275769745646
4,34.50397872924805,16.48069953918457,0.0876313894888409
5,38.056400299072266,24.99045181274414,0.06255961070559611
6,35.52387237548828,26.095802307128906,0.08769679300291545
7,31.667083740234375,15.847127914428711,0.19986147186147185
8,33.0056037902832,27.422893524169922,0.3274962962962963
9,27.434654235839844,23.497455596923828,0.8670109546165884
10,27.85818099975586,25.75229263305664,1.1760576923076922
11,32.1257438659668,28.024585723876953,0.3236207636207636
12,28.945880889892578,25.015600204467773,0.6770266040688576
13,27.298948287963867,18.90932273864746,0.6788369678089304
14,30.47684097290039,15.26215648651123,0.2958819677183251
15,31.597959518432617,25.685161590576172,0.48331658291457286
16,33.42220687866211,24.75656509399414,0.20674776966747768
17,24.0476131439209,21.257957458496094,0.9363848797250859
18,27.453954696655273,20.95907211303711,0.655440251572327
19,33.11910629272461,26.891345977783203,0.2918941798941799
20,36.76795196533203,25.033132553100586,0.08693333333333332
21,29.545433044433594,24.554237365722656,0.6496431679721497
22,28.40846824645996,18.108654022216797,0.5925877345435705
23,29.863868713378906,18.557584762573242,0.3926797385620915
24,31.00859832763672,28.46031379699707,0.42996078431372553
25,30.15274429321289,19.9838809967041,0.2951020408163265
26,32.25215148925781,23.4989013671875,0.12521549372613203
27,29.098604202270508,18.17732048034668,0.49162666666666666
28,32.81988525390625,22.238739013671875,0.2024225389814629
29,36.4766845703125,30.101144790649414,0.0808385744234801
30,31.509212493896484,25.527328491210938,0.3523529411764706
31,35.930599212646484,30.251842498779297,0.1607471264367816
32,32.759159088134766,16.715167999267578,0.15698175787728025
33,31.046306610107422,28.612770080566406,0.40764207980652967
34,33.20602035522461,17.802005767822266,0.17546522131887984
35,39.006439208984375,31.356983184814453,0.059333333333333335
36,33.204872131347656,26.67802619934082,0.26272300469483567
37,26.480716705322266,21.808547973632812,1.5557037037037036
38,29.401493072509766,24.972354888916016,0.6200222222222223
39,26.48088836669922,20.172687530517578,0.936473189607518
40,27.201183319091797,21.37716293334961,0.8684531590413943
41,26.60672950744629,19.562847137451172,0.8903125
42,34.230430603027344,26.2448787689209,0.1889491997216423
43,30.006683349609375,23.545501708984375,0.38117935882924964
44,27.74125099182129,18.91645622253418,0.6721725490196079
45,30.70554542541504,27.96212387084961,0.5199138395261174
46,34.31905746459961,26.402530670166016,0.19007785532515306
47,32.95452117919922,22.154390335083008,0.24640186915887852
48,31.54181671142578,25.105915069580078,0.3864603481624758
49,35.704463958740234,29.024179458618164,0.16141652613827995
50,34.42319869995117,23.038455963134766,0.11920833333333335
51,38.05982208251953,24.795591354370117,0.060047281323877065
52,37.69413757324219,25.03767204284668,0.07369582348305753
53,33.4826774597168,26.812105178833008,0.18991331757289204
54,33.564231872558594,24.899520874023438,0.22463438761596663
55,32.9694938659668,29.300994873046875,0.3438318770163134
56,33.82294464111328,19.679420471191406,0.2173976153447382
57,35.770286560058594,22.39706802368164,0.10365876777251185
58,33.31236267089844,32.20957946777344,0.3763001745200698
59,32.551910400390625,31.278099060058594,0.4347671121911705
60,26.498958587646484,17.611896514892578,0.7624592592592593
61,28.87193489074707,14.780359268188477,0.3318755555555556
62,41.454166412353516,34.71826934814453,0.041777777777777775
63,35.30179214477539,28.318822860717773,0.15294117647058825
64,28.91097640991211,22.028818130493164,0.6564724164724165
65,39.69255065917969,34.99870681762695,0.05155331654072208
66,31.591644287109375,28.000505447387695,0.46996884735202493
67,34.644073486328125,20.333499908447266,0.12601237842617152
68,29.6434383392334,16.598562240600586,0.2942583998308348
69,35.51515197753906,23.37936019897461,0.11666013148592837
70,38.36879348754883,29.529712677001953,0.061733333333333335
71,31.437808990478516,19.59930419921875,0.273
72,32.58186721801758,19.75621795654297,0.15259701492537311
73,29.013521194458008,20.17438507080078,0.5419555555555555
74,30.28531265258789,27.376806259155273,0.5539583333333333
75,27.186767578125,18.093591690063477,0.412832
76,30.54730987548828,23.033039093017578,0.4411437908496732
77,32.4708251953125,22.2794132232666,0.2874418604651163
78,32.232967376708984,29.539710998535156,0.3838105337575115
79,30.925569534301758,26.233444213867188,0.39
80,33.895652770996094,26.73160171508789,0.16251572327044025
81,32.95009231567383,27.01441764831543,0.2683333333333333
82,32.42475509643555,20.078338623046875,0.22083333333333333
83,34.30582809448242,29.063016891479492,0.20654545454545453
84,32.828250885009766,18.460548400878906,0.1873
85,34.22906494140625,20.540504455566406,0.16616749861342206
86,32.64735794067383,27.061138153076172,0.3145975657636435
87,34.328731536865234,25.316967010498047,0.23047184170471843
88,30.24061393737793,29.034942626953125,0.589826224328594
89,34.06305694580078,31.129533767700195,0.24280941354112087
90,34.39263916015625,30.657546997070312,0.2141130424772649
91,36.2088737487793,30.39716339111328,0.16396210163652025
92,31.631668090820312,22.52086639404297,0.33597725657427147
93,34.33139419555664,17.950790405273438,0.12874551971326165
94,36.53330612182617,18.528396606445312,0.06361185983827493
95,33.02958297729492,26.873416900634766,0.15360365653528693
96,25.969030380249023,19.49576759338379,0.990327993897788
97,26.78179168701172,17.26598358154297,0.847087875102736
98,32.68586349487305,29.256267547607422,0.4033288349077823
99,29.43349838256836,15.367960929870605,0.4947177585496498
